,preco,quartos,area,zona,tipo
1484,1100.0,1.0,60.0,leste,Casa
1485,1000.0,2.0,60.0,leste,Casa
1486,3250.0,2.0,60.0,leste,Apartamento
1487,1400.0,2.0,60.0,leste,Apartamento
1488,1850.0,2.0,60.0,leste,Apartamento
1489,2700.0,2.0,60.0,leste,Apartamento
1490,2400.0,2.0,60.0,leste,Casa
1491,1000.0,1.0,60.0,leste,Casa
1492,1100.0,1.0,60.0,leste,Apartamento
1493,1800.0,2.0,60.0,leste,Casa
1494,600.0,1.0,60.0,leste,Casa
1495,3200.0,1.0,60.0,oeste,Apartamento
1496,3500.0,2.0,60.0,oeste,Apartamento
1497,3500.0,2.0,60.0,oeste,Apartamento
1498,3480.0,2.0,60.0,oeste,Apartamento
1499,4320.0,2.0,60.0,oeste,Apartamento
1500,3500.0,2.0,60.0,oeste,Apartamento
1502,2600.0,2.0,60.0,oeste,Apartamento
1503,1600.0,2.0,60.0,oeste,Apartamento
1504,1600.0,2.0,60.0,oeste,Apartamento
1505,1600.0,2.0,60.0,oeste,Apartamento
1506,1300.0,1.0,60.0,oeste,Casa
1507,2000.0,2.0,60.0,oeste,Apartamento
1508,2600.0,2.0,60.0,oeste,Apartamento
1509,4100.0,2.0,60.0,oeste,Apartamento
1510,1459.0,2.0,60.0,oeste,Casa
1511,2000.0,2.0,60.0,oeste,Apartamento
1512,2500.0,3.0,60.0,oeste,Apartamento
1513,1500.0,2.0,60.0,oeste,Apartamento
1514,2000.0,2.0,60.0,oeste,Apartamento
1515,2000.0,2.0,60.0,oeste,Apartamento
1516,2620.0,2.0,61.0,sul,Apartamento
1517,13000.0,1.0,61.0,sul,Apartamento
1518,3375.0,2.0,61.0,sul,Apartamento
1519,4170.0,2.0,61.0,sul,Apartamento
1520,2640.0,2.0,61.0,norte,Apartamento
1521,1130.0,2.0,61.0,norte,Apartamento
1522,1500.0,2.0,61.0,norte,Apartamento
1523,3300.0,1.0,61.0,leste,Apartamento
1524,5248.0,2.0,61.0,leste,Apartamento
1525,3500.0,2.0,61.0,oeste,Apartamento
1526,3620.0,3.0,61.0,oeste,Apartamento
1527,2550.0,2.0,61.0,oeste,Apartamento
1528,2200.0,2.0,61.0,oeste,Apartamento
1529,2415.0,1.0,62.0,sul,Apartamento
1530,2800.0,3.0,62.0,sul,Apartamento
1531,3200.0,1.0,62.0,sul,Apartamento
1533,2400.0,1.0,62.0,norte,Apartamento
1534,2920.0,3.0,62.0,norte,Apartamento
1535,1700.0,2.0,62.0,norte,Apartamento
1536,1800.0,2.0,62.0,norte,Apartamento
1537,1800.0,2.0,62.0,norte,Apartamento
1538,1400.0,2.0,62.0,norte,Apartamento
1539,1528.0,2.0,62.0,norte,Apartamento
1540,1730.0,2.0,62.0,norte,Apartamento
1541,1900.0,2.0,62.0,norte,Apartamento
1542,2600.0,2.0,62.0,norte,Apartamento
1543,2600.0,2.0,62.0,norte,Apartamento
1544,1785.0,2.0,62.0,norte,Apartamento
1545,2500.0,2.0,62.0,leste,Apartamento
1546,1900.0,3.0,62.0,leste,Apartamento
1547,1600.0,3.0,62.0,leste,Apartamento
1548,2700.0,2.0,62.0,leste,Apartamento
1549,1800.0,2.0,62.0,leste,Apartamento
1550,1328.0,2.0,62.0,leste,Apartamento
1551,1800.0,2.0,62.0,leste,Apartamento
1552,1800.0,3.0,62.0,leste,Apartamento
1553,1250.0,2.0,62.0,leste,Apartamento
1554,2600.0,2.0,62.0,oeste,Apartamento
1555,3400.0,2.0,62.0,oeste,Apartamento
1556,3999.0,1.0,62.0,oeste,Apartamento
1557,2500.0,3.0,62.0,oeste,Apartamento
1558,1900.0,3.0,62.0,oeste,Apartamento
1559,3900.0,2.0,62.0,oeste,Apartamento
1560,2900.0,2.0,62.0,oeste,Apartamento
1561,2502.0,2.0,62.0,oeste,Apartamento
1562,4100.0,1.0,63.0,sul,Apartamento
1563,3480.0,2.0,63.0,sul,Apartamento
1564,4380.0,2.0,63.0,sul,Apartamento
1566,2500.0,2.0,63.0,norte,Apartamento
1567,2200.0,2.0,63.0,norte,Apartamento
1568,2500.0,2.0,63.0,leste,Apartamento
1569,3000.0,2.0,63.0,leste,Casa
1570,1800.0,2.0,63.0,leste,Apartamento
1571,668.0,2.0,63.0,leste,Apartamento
1572,1550.0,2.0,63.0,leste,Casa
1573,2300.0,2.0,63.0,leste,Apartamento
1574,7035.0,2.0,63.0,oeste,Apartamento
1575,4300.0,2.0,63.0,oeste,Apartamento
1576,1500.0,2.0,63.0,oeste,Apartamento
1577,4000.0,2.0,63.0,oeste,Apartamento
1578,2200.0,3.0,63.0,oeste,Apartamento
1579,3200.0,1.0,64.0,sul,Apartamento
1580,3450.0,2.0,64.0,sul,Apartamento
1581,5810.0,1.0,64.0,sul,Apartamento
1582,10500.0,2.0,64.0,sul,Apartamento
1583,2600.0,3.0,64.0,sul,Apartamento
1584,3200.0,1.0,64.0,sul,Apartamento
1586,1770.0,2.0,64.0,norte,Apartamento
1587,2750.0,2.0,64.0,norte,Apartamento
1588,1500.0,2.0,64.0,norte,Apartamento
1589,1150.0,2.0,64.0,norte,Apartamento
1590,3200.0,3.0,64.0,leste,Casa
1591,2000.0,3.0,64.0,leste,Apartamento
1592,1500.0,2.0,64.0,leste,Casa
1593,2000.0,3.0,64.0,leste,Apartamento
1594,1150.0,2.0,64.0,leste,Apartamento
1595,1400.0,2.0,64.0,leste,Apartamento
1596,2000.0,3.0,64.0,leste,Apartamento
1597,3496.0,2.0,64.0,oeste,Apartamento
1598,2856.0,3.0,64.0,oeste,Apartamento
1599,3300.0,2.0,64.0,oeste,Apartamento
1600,11340.0,2.0,64.0,oeste,Apartamento
1601,1790.0,2.0,64.0,oeste,Apartamento
1602,1600.0,2.0,64.0,oeste,Apartamento
1603,1500.0,3.0,64.0,oeste,Apartamento
1604,2100.0,3.0,64.0,oeste,Apartamento
1605,3000.0,2.0,64.0,oeste,Apartamento
1606,3250.0,2.0,64.0,oeste,Apartamento
1607,2300.0,2.0,64.0,oeste,Apartamento
1608,1800.0,3.0,64.0,oeste,Apartamento
1609,2100.0,2.0,64.0,oeste,Apartamento
1610,1900.0,3.0,64.0,oeste,Apartamento
1611,2350.0,3.0,64.0,oeste,Apartamento
1612,2800.0,3.0,65.0,sul,Apartamento
1613,2520.0,2.0,65.0,sul,Apartamento
1614,5200.0,2.0,65.0,sul,Apartamento
1615,4380.0,2.0,65.0,sul,Apartamento
1616,2500.0,2.0,65.0,sul,Apartamento
1617,5000.0,1.0,65.0,sul,Apartamento
1618,3500.0,2.0,65.0,sul,Apartamento
1619,2700.0,2.0,65.0,sul,Apartamento
1620,2400.0,3.0,65.0,sul,Apartamento
1621,1800.0,2.0,65.0,sul,Apartamento
1622,3500.0,2.0,65.0,sul,Apartamento
1623,6000.0,1.0,65.0,sul,Apartamento
1624,3299.0,2.0,65.0,sul,Apartamento
1625,3910.0,1.0,65.0,sul,Apartamento
1626,2870.0,2.0,65.0,sul,Apartamento
1627,3000.0,2.0,65.0,sul,Apartamento
1628,2404.0,1.0,65.0,norte,Apartamento
1629,850.0,2.0,65.0,norte,Casa
1630,1580.0,1.0,65.0,norte,Casa
1631,2550.0,2.0,65.0,norte,Casa
1632,2200.0,2.0,65.0,norte,Apartamento
1633,1850.0,2.0,65.0,norte,Apartamento
1634,2000.0,2.0,65.0,norte,Apartamento
1635,1500.0,2.0,65.0,norte,Apartamento
1636,1300.0,1.0,65.0,norte,Apartamento
1637,1500.0,2.0,65.0,norte,Apartamento
1638,1500.0,2.0,65.0,norte,Apartamento
1639,1650.0,2.0,65.0,norte,Casa
1640,2500.0,3.0,65.0,norte,Apartamento
1641,1100.0,2.0,65.0,norte,Apartamento
1642,1800.0,2.0,65.0,norte,Casa
1643,1060.0,2.0,65.0,norte,Casa
1644,2701.0,3.0,65.0,leste,Apartamento
1645,2430.0,2.0,65.0,leste,Apartamento
1646,1650.0,2.0,65.0,leste,Apartamento
1647,2410.0,2.0,65.0,leste,Apartamento
1648,2620.0,2.0,65.0,leste,Apartamento
1649,1500.0,1.0,65.0,leste,Apartamento
1650,1400.0,2.0,65.0,leste,Casa
1651,892.0,2.0,65.0,leste,Casa
1652,2500.0,1.0,65.0,leste,Apartamento
1653,890.0,1.0,65.0,leste,Casa
1654,1700.0,3.0,65.0,oeste,Apartamento
1655,3402.0,2.0,65.0,oeste,Apartamento
1656,6100.0,2.0,65.0,oeste,Apartamento
1657,2300.0,1.0,65.0,oeste,Apartamento
1658,2550.0,2.0,65.0,oeste,Apartamento
1659,3550.0,2.0,65.0,oeste,Apartamento
1660,2700.0,2.0,65.0,oeste,Apartamento
1661,4800.0,2.0,65.0,oeste,Apartamento
1662,2000.0,2.0,65.0,oeste,Apartamento
1663,5000.0,2.0,65.0,oeste,Apartamento
1664,6000.0,2.0,65.0,oeste,Apartamento
1665,2500.0,3.0,65.0,oeste,Apartamento
1667,3200.0,2.0,65.0,oeste,Apartamento
1668,3200.0,2.0,65.0,oeste,Apartamento
1669,1500.0,2.0,65.0,oeste,Apartamento
1670,6000.0,2.0,66.0,sul,Apartamento
1671,2690.0,3.0,66.0,sul,Apartamento
1672,3500.0,2.0,66.0,sul,Apartamento
1673,2631.0,2.0,66.0,sul,Apartamento
1674,2600.0,2.0,66.0,sul,Apartamento
1675,2500.0,2.0,66.0,norte,Apartamento
1676,1700.0,3.0,66.0,norte,Apartamento
1677,1200.0,3.0,66.0,norte,Apartamento
1678,1900.0,2.0,66.0,leste,Apartamento
1679,7000.0,2.0,66.0,oeste,Apartamento
1680,4500.0,2.0,66.0,oeste,Apartamento
1681,2300.0,2.0,66.0,oeste,Apartamento
1682,7000.0,2.0,66.0,oeste,Apartamento
1683,2800.0,3.0,67.0,sul,Apartamento
1684,3500.0,2.0,67.0,sul,Apartamento
1685,4500.0,3.0,67.0,sul,Apartamento
1686,2500.0,2.0,67.0,sul,Apartamento
1687,3500.0,2.0,67.0,sul,Apartamento
1688,2600.0,2.0,67.0,sul,Apartamento
1689,3450.0,2.0,67.0,sul,Apartamento
1690,2600.0,2.0,67.0,sul,Apartamento
1691,1800.0,3.0,67.0,norte,Apartamento
1693,3500.0,3.0,67.0,norte,Apartamento
1694,1500.0,3.0,67.0,norte,Apartamento
1695,2612.0,3.0,67.0,norte,Apartamento
1696,1790.0,3.0,67.0,norte,Apartamento
1697,3700.0,3.0,67.0,leste,Apartamento
1698,2500.0,2.0,67.0,leste,Apartamento
1699,1793.0,2.0,67.0,leste,Apartamento
1700,800.0,2.0,67.0,leste,Apartamento
1701,1900.0,2.0,67.0,leste,Apartamento
1702,2400.0,2.0,67.0,leste,Apartamento
1703,3040.0,4.0,67.0,oeste,Apartamento
1704,3000.0,2.0,67.0,oeste,Apartamento
1705,2300.0,2.0,67.0,oeste,Apartamento
1706,2300.0,3.0,67.0,oeste,Apartamento
1707,1700.0,2.0,67.0,oeste,Apartamento
1708,1600.0,3.0,67.0,oeste,Apartamento
1709,2350.0,3.0,67.0,oeste,Apartamento
1710,2100.0,2.0,67.0,oeste,Apartamento
1711,2300.0,2.0,67.0,oeste,Apartamento
1712,5200.0,2.0,68.0,sul,Apartamento
1713,2300.0,1.0,68.0,sul,Apartamento
1714,2600.0,2.0,68.0,sul,Apartamento
1715,2650.0,2.0,68.0,sul,Apartamento
1716,2671.0,2.0,68.0,sul,Apartamento
1717,2650.0,2.0,68.0,sul,Apartamento
1718,1500.0,2.0,68.0,norte,Apartamento
1719,2415.0,2.0,68.0,norte,Apartamento
1720,2800.0,2.0,68.0,norte,Apartamento
1721,1650.0,3.0,68.0,norte,Apartamento
1722,1380.0,3.0,68.0,norte,Apartamento
1723,3850.0,3.0,68.0,norte,Apartamento
1724,3500.0,2.0,68.0,leste,Apartamento
1725,2800.0,3.0,68.0,leste,Apartamento
1726,3500.0,2.0,68.0,leste,Apartamento
1727,2368.0,3.0,68.0,leste,Apartamento
1728,2300.0,3.0,68.0,leste,Apartamento
1729,3500.0,3.0,68.0,leste,Apartamento
1730,2900.0,3.0,68.0,leste,Apartamento
1731,1150.0,1.0,68.0,leste,Apartamento
1732,1000.0,1.0,68.0,leste,Casa
1733,2000.0,2.0,68.0,leste,Casa
1734,2500.0,2.0,68.0,oeste,Apartamento
1735,3490.0,2.0,68.0,oeste,Apartamento
1736,2000.0,3.0,68.0,oeste,Apartamento
1737,1700.0,3.0,68.0,oeste,Apartamento
1738,6770.0,2.0,68.0,oeste,Apartamento
1739,2700.0,2.0,68.0,oeste,Apartamento
1740,1840.0,2.0,68.0,oeste,Apartamento
1741,2650.0,2.0,68.0,oeste,Apartamento
1742,7600.0,2.0,68.0,oeste,Apartamento
1743,4300.0,2.0,69.0,sul,Apartamento
1744,2800.0,3.0,69.0,sul,Apartamento
1746,1550.0,3.0,69.0,norte,Apartamento
1747,2250.0,3.0,69.0,norte,Apartamento
1748,1500.0,2.0,69.0,norte,Apartamento
1749,2668.0,2.0,69.0,leste,Apartamento
1750,2700.0,2.0,69.0,leste,Apartamento
1751,1700.0,3.0,69.0,leste,Apartamento
1752,2000.0,3.0,69.0,leste,Apartamento
1753,1344.0,3.0,69.0,leste,Apartamento
1754,1900.0,3.0,69.0,leste,Apartamento
1755,2200.0,3.0,69.0,oeste,Apartamento
1756,3300.0,2.0,69.0,oeste,Apartamento
1757,5200.0,2.0,70.0,sul,Apartamento
1758,6000.0,2.0,70.0,sul,Apartamento
1759,3500.0,3.0,70.0,sul,Apartamento
1760,3500.0,2.0,70.0,sul,Apartamento
1761,2900.0,2.0,70.0,sul,Casa
1762,2500.0,2.0,70.0,sul,Apartamento
1763,3200.0,1.0,70.0,sul,Apartamento
1764,2600.0,2.0,70.0,sul,Apartamento
1765,2600.0,2.0,70.0,sul,Apartamento
1766,4410.0,2.0,70.0,sul,Apartamento
1767,3500.0,2.0,70.0,sul,Apartamento
1768,2750.0,3.0,70.0,sul,Apartamento
1769,2500.0,2.0,70.0,sul,Apartamento
1770,2300.0,2.0,70.0,sul,Apartamento
1771,1950.0,2.0,70.0,sul,Apartamento
1772,11500.0,2.0,70.0,sul,Apartamento
1773,2400.0,1.0,70.0,sul,Apartamento
1775,2500.0,2.0,70.0,sul,Apartamento
1777,2570.0,2.0,70.0,norte,Apartamento
1778,2500.0,2.0,70.0,norte,Apartamento
1779,3100.0,3.0,70.0,norte,Casa
1780,1200.0,2.0,70.0,norte,Apartamento
1781,2300.0,2.0,70.0,norte,Casa
1782,1800.0,2.0,70.0,norte,Apartamento
1783,1200.0,1.0,70.0,norte,Casa
1784,1200.0,1.0,70.0,norte,Casa
1785,1513.0,2.0,70.0,norte,Casa
1786,1000.0,3.0,70.0,norte,Casa
1787,2500.0,3.0,70.0,norte,Apartamento
1788,1350.0,3.0,70.0,norte,Apartamento
1789,1200.0,2.0,70.0,norte,Apartamento
1790,1900.0,3.0,70.0,norte,Apartamento
1791,1700.0,2.0,70.0,norte,Apartamento
1792,760.0,1.0,70.0,norte,Casa
1793,1350.0,2.0,70.0,norte,Casa
1794,1800.0,2.0,70.0,norte,Apartamento
1795,1600.0,2.0,70.0,norte,Apartamento
1796,1100.0,2.0,70.0,norte,Casa
1797,1200.0,2.0,70.0,norte,Casa
1798,2400.0,3.0,70.0,norte,Apartamento
1799,790.0,1.0,70.0,norte,Casa
1800,1070.0,2.0,70.0,norte,Casa
1801,1100.0,2.0,70.0,norte,Apartamento
1802,1100.0,2.0,70.0,norte,Apartamento
1803,1300.0,3.0,70.0,norte,Casa
1804,770.0,1.0,70.0,norte,Casa
1806,1100.0,2.0,70.0,leste,Apartamento
1807,2670.0,3.0,70.0,leste,Apartamento
1808,2400.0,3.0,70.0,leste,Apartamento
1809,1437.0,2.0,70.0,leste,Apartamento
1810,2000.0,2.0,70.0,leste,Casa
1811,1638.0,2.0,70.0,leste,Casa
1812,1100.0,2.0,70.0,leste,Casa
1813,1800.0,2.0,70.0,leste,Apartamento
1814,1550.0,2.0,70.0,leste,Apartamento
1815,1500.0,2.0,70.0,leste,Apartamento
1816,1350.0,2.0,70.0,leste,Casa
1817,3061.0,3.0,70.0,leste,Apartamento
1818,1500.0,2.0,70.0,leste,Casa
1819,1300.0,2.0,70.0,leste,Casa
1820,2580.0,2.0,70.0,leste,Apartamento
1821,2300.0,2.0,70.0,leste,Casa
1822,2000.0,1.0,70.0,leste,Casa
1823,1525.0,2.0,70.0,leste,Apartamento
1824,1179.0,2.0,70.0,leste,Apartamento
1825,1200.0,1.0,70.0,leste,Casa
1826,1460.0,1.0,70.0,leste,Casa
1827,2100.0,2.0,70.0,leste,Apartamento
1828,3200.0,1.0,70.0,oeste,Apartamento
1829,6000.0,2.0,70.0,oeste,Apartamento
1830,7000.0,2.0,70.0,oeste,Apartamento
1831,3600.0,3.0,70.0,oeste,Apartamento
1832,3250.0,1.0,70.0,oeste,Apartamento
1833,3390.0,2.0,70.0,oeste,Apartamento
1834,2800.0,3.0,70.0,oeste,Apartamento
1835,2600.0,2.0,70.0,oeste,Apartamento
1836,2306.0,1.0,70.0,oeste,Apartamento
1838,2800.0,3.0,70.0,oeste,Apartamento
1839,7850.0,2.0,70.0,oeste,Apartamento
1840,2500.0,2.0,70.0,oeste,Apartamento
1841,2880.0,3.0,70.0,oeste,Apartamento
1842,5810.0,2.0,70.0,oeste,Apartamento
1843,2820.0,3.0,70.0,oeste,Apartamento
1844,2408.0,1.0,70.0,oeste,Apartamento
1845,1600.0,2.0,70.0,oeste,Apartamento
1846,2500.0,2.0,70.0,oeste,Apartamento
1847,3600.0,2.0,70.0,oeste,Apartamento
1848,6780.0,2.0,70.0,oeste,Apartamento
1849,2500.0,3.0,70.0,oeste,Apartamento
1850,2300.0,3.0,70.0,oeste,Apartamento
1851,800.0,1.0,70.0,oeste,Casa
1852,1900.0,2.0,70.0,oeste,Apartamento
1853,1700.0,2.0,70.0,oeste,Apartamento
1854,1632.0,2.0,70.0,oeste,Apartamento
1855,2500.0,3.0,70.0,oeste,Apartamento
1856,1599.0,1.0,70.0,oeste,Casa
1857,3200.0,3.0,70.0,oeste,Apartamento
1858,2550.0,3.0,70.0,oeste,Apartamento
1859,1850.0,3.0,70.0,oeste,Apartamento
1860,6500.0,1.0,70.0,oeste,Apartamento
1861,3300.0,3.0,70.0,oeste,Apartamento
1862,3000.0,2.0,70.0,oeste,Apartamento
1863,2500.0,2.0,70.0,oeste,Apartamento
1864,2190.0,2.0,70.0,oeste,Apartamento
1865,2742.0,1.0,70.0,oeste,Apartamento
1866,5800.0,2.0,70.0,oeste,Apartamento
1867,2487.0,2.0,70.0,oeste,Apartamento
1868,3700.0,3.0,71.0,norte,Apartamento
1869,1850.0,2.0,71.0,norte,Apartamento
1870,1070.0,2.0,71.0,norte,Apartamento
1871,2700.0,3.0,71.0,leste,Apartamento
1872,5000.0,2.0,71.0,leste,Apartamento
1873,3400.0,2.0,71.0,oeste,Apartamento
1874,1400.0,2.0,71.0,oeste,Apartamento
1875,2800.0,2.0,71.0,oeste,Apartamento
1876,3200.0,2.0,71.0,oeste,Apartamento
1877,4500.0,2.0,72.0,sul,Apartamento
1878,3500.0,2.0,72.0,sul,Apartamento
1879,2700.0,3.0,72.0,sul,Apartamento
1880,2820.0,3.0,72.0,sul,Apartamento
1881,3500.0,2.0,72.0,sul,Apartamento
1882,2880.0,3.0,72.0,sul,Apartamento
1883,3544.0,2.0,72.0,sul,Apartamento
1884,6000.0,2.0,72.0,sul,Apartamento
1885,2000.0,3.0,72.0,norte,Apartamento
1886,2500.0,2.0,72.0,norte,Apartamento
1887,1400.0,1.0,72.0,norte,Casa
1888,1460.0,3.0,72.0,norte,Apartamento
1889,2240.0,3.0,72.0,norte,Apartamento
1890,3870.0,2.0,72.0,leste,Casa
1891,3000.0,2.0,72.0,leste,Apartamento
1892,2300.0,3.0,72.0,leste,Apartamento
1893,1260.0,2.0,72.0,leste,Apartamento
1894,2300.0,2.0,72.0,leste,Casa
1895,2802.0,3.0,72.0,oeste,Apartamento
1896,2575.0,2.0,72.0,oeste,Apartamento
1897,2900.0,2.0,72.0,oeste,Casa
1898,3900.0,2.0,72.0,oeste,Casa
1899,3400.0,2.0,72.0,oeste,Apartamento
1900,3300.0,1.0,72.0,oeste,Apartamento
1901,2250.0,2.0,72.0,oeste,Apartamento
1902,2550.0,2.0,72.0,oeste,Apartamento
1903,2000.0,3.0,72.0,oeste,Apartamento
1904,2500.0,3.0,72.0,oeste,Apartamento
1905,2400.0,3.0,72.0,oeste,Apartamento
1906,2000.0,3.0,72.0,oeste,Apartamento
1907,4350.0,1.0,72.0,oeste,Apartamento
1908,2700.0,2.0,73.0,sul,Apartamento
1909,4000.0,1.0,73.0,sul,Apartamento
1910,2200.0,3.0,73.0,norte,Apartamento
1911,1650.0,3.0,73.0,leste,Apartamento
1912,3000.0,3.0,73.0,leste,Apartamento
1913,2900.0,3.0,73.0,oeste,Apartamento
1914,5300.0,2.0,73.0,oeste,Apartamento
1915,6100.0,2.0,73.0,oeste,Apartamento
1916,5100.0,2.0,74.0,sul,Apartamento
1917,2850.0,3.0,74.0,sul,Apartamento
1918,2570.0,2.0,74.0,sul,Apartamento
1919,3438.0,2.0,74.0,norte,Apartamento
1920,1500.0,3.0,74.0,norte,Apartamento
1921,1400.0,2.0,74.0,norte,Apartamento
1922,2300.0,2.0,74.0,norte,Apartamento
1923,1400.0,2.0,74.0,norte,Apartamento
1924,1499.0,2.0,74.0,norte,Casa
1925,2600.0,2.0,74.0,leste,Apartamento
1926,1882.0,2.0,74.0,leste,Apartamento
1927,5080.0,1.0,74.0,oeste,Apartamento
1928,2600.0,3.0,74.0,oeste,Apartamento
1929,5900.0,2.0,74.0,oeste,Apartamento
1930,2700.0,2.0,74.0,oeste,Apartamento
1931,2700.0,2.0,74.0,oeste,Apartamento
1932,6500.0,1.0,74.0,oeste,Apartamento
1933,2500.0,3.0,74.0,oeste,Apartamento
1934,2800.0,3.0,75.0,sul,Apartamento
1935,1935.0,3.0,75.0,sul,Apartamento
1936,3500.0,2.0,75.0,sul,Apartamento
1937,4200.0,1.0,75.0,sul,Apartamento
1938,3650.0,2.0,75.0,sul,Casa
1939,6300.0,3.0,75.0,sul,Apartamento
1940,2580.0,2.0,75.0,sul,Apartamento
1941,3800.0,3.0,75.0,sul,Apartamento
1942,2300.0,3.0,75.0,sul,Apartamento
1943,5000.0,2.0,75.0,norte,Apartamento
1944,2700.0,3.0,75.0,norte,Apartamento
1945,1202.0,2.0,75.0,norte,Casa
1946,1362.0,2.0,75.0,norte,Apartamento
1947,3900.0,2.0,75.0,norte,Apartamento
1948,2350.0,3.0,75.0,norte,Apartamento
1949,2300.0,2.0,75.0,norte,Apartamento
1950,3850.0,3.0,75.0,norte,Apartamento
1951,1500.0,3.0,75.0,norte,Apartamento
1952,1400.0,3.0,75.0,norte,Apartamento
1953,2700.0,1.0,75.0,norte,Apartamento
1954,1177.0,2.0,75.0,norte,Casa
1955,2625.0,2.0,75.0,leste,Apartamento
1956,3008.0,2.0,75.0,leste,Casa
1957,1200.0,2.0,75.0,leste,Apartamento
1958,2000.0,2.0,75.0,leste,Casa
1959,2657.0,2.0,75.0,oeste,Apartamento
1960,2700.0,2.0,75.0,oeste,Apartamento
1961,2650.0,1.0,75.0,oeste,Casa
1962,2640.0,2.0,75.0,oeste,Apartamento
1963,2500.0,2.0,75.0,oeste,Apartamento
1964,5900.0,1.0,75.0,oeste,Apartamento
1966,2150.0,2.0,75.0,oeste,Apartamento
1967,3000.0,3.0,75.0,oeste,Apartamento
1968,3950.0,2.0,75.0,oeste,Apartamento
1969,1200.0,2.0,75.0,oeste,Apartamento
1970,2190.0,3.0,75.0,oeste,Apartamento
1971,4000.0,2.0,75.0,oeste,Apartamento
1972,4500.0,2.0,75.0,oeste,Apartamento
1974,2800.0,3.0,76.0,sul,Apartamento
1975,3740.0,2.0,76.0,norte,Casa
1976,2600.0,2.0,76.0,leste,Apartamento
1977,10500.0,2.0,76.0,leste,Apartamento
1978,2100.0,3.0,76.0,leste,Apartamento
1979,3000.0,2.0,76.0,oeste,Casa
1980,7000.0,2.0,76.0,oeste,Apartamento
1981,2200.0,2.0,76.0,oeste,Apartamento
1982,3500.0,3.0,76.0,oeste,Apartamento
1983,2400.0,1.0,77.0,sul,Apartamento
1984,4500.0,3.0,77.0,sul,Apartamento
1985,3500.0,2.0,77.0,norte,Apartamento
1986,2600.0,3.0,77.0,norte,Apartamento
1987,2500.0,3.0,77.0,norte,Apartamento
1988,2500.0,3.0,77.0,norte,Apartamento
1989,2100.0,3.0,77.0,norte,Apartamento
1990,3590.0,2.0,77.0,leste,Apartamento
1991,4300.0,2.0,77.0,oeste,Apartamento
1992,4000.0,2.0,77.0,oeste,Apartamento
1993,3800.0,3.0,78.0,sul,Apartamento
1994,3590.0,3.0,78.0,sul,Apartamento
1995,2580.0,2.0,78.0,sul,Apartamento
1996,2644.0,2.0,78.0,sul,Apartamento
1997,3600.0,2.0,78.0,sul,Apartamento
1998,7035.0,2.0,78.0,sul,Apartamento
1999,2900.0,3.0,78.0,sul,Apartamento
2001,2800.0,3.0,78.0,sul,Apartamento
2002,3540.0,2.0,78.0,sul,Apartamento
2003,1294.0,2.0,78.0,norte,Apartamento
2004,2500.0,3.0,78.0,norte,Apartamento
2005,2600.0,3.0,78.0,norte,Apartamento
2006,950.0,2.0,78.0,norte,Apartamento
2007,1730.0,2.0,78.0,norte,Apartamento
2008,2500.0,1.0,78.0,leste,Apartamento
2009,4200.0,1.0,78.0,leste,Apartamento
2010,4500.0,3.0,78.0,oeste,Apartamento
2011,3300.0,1.0,78.0,oeste,Apartamento
2012,3500.0,2.0,78.0,oeste,Apartamento
2013,1930.0,2.0,78.0,oeste,Apartamento
2014,1700.0,2.0,78.0,oeste,Casa
2015,2257.0,2.0,78.0,oeste,Apartamento
2016,5330.0,3.0,79.0,sul,Apartamento
2017,3200.0,1.0,79.0,sul,Apartamento
2018,8694.0,2.0,79.0,sul,Apartamento
2019,1800.0,3.0,79.0,norte,Apartamento
2020,3111.0,2.0,79.0,leste,Apartamento
2021,3500.0,2.0,79.0,oeste,Apartamento
2022,4000.0,2.0,79.0,oeste,Apartamento
2023,2500.0,2.0,80.0,sul,Apartamento
2024,2950.0,2.0,80.0,sul,Casa
2025,3700.0,3.0,80.0,sul,Apartamento
2026,4260.0,2.0,80.0,sul,Apartamento
2027,3500.0,2.0,80.0,sul,Apartamento
2028,4500.0,3.0,80.0,sul,Apartamento
2029,2800.0,3.0,80.0,sul,Apartamento
2030,4500.0,3.0,80.0,sul,Apartamento
2031,3000.0,4.0,80.0,sul,Apartamento
2032,3500.0,2.0,80.0,sul,Apartamento
2033,2700.0,2.0,80.0,sul,Apartamento
2034,2700.0,3.0,80.0,sul,Apartamento
2036,7000.0,2.0,80.0,sul,Apartamento
2037,9800.0,3.0,80.0,sul,Apartamento
2038,2800.0,3.0,80.0,sul,Apartamento
2039,4000.0,3.0,80.0,norte,Casa
2040,2600.0,2.0,80.0,norte,Apartamento
2041,1350.0,2.0,80.0,norte,Casa
2042,2000.0,2.0,80.0,norte,Casa
2043,5000.0,3.0,80.0,norte,Casa
2044,1800.0,3.0,80.0,norte,Apartamento
2045,2440.0,3.0,80.0,norte,Apartamento
2046,2600.0,3.0,80.0,norte,Casa
2047,3500.0,2.0,80.0,norte,Apartamento
2048,2500.0,2.0,80.0,norte,Apartamento
2049,1620.0,2.0,80.0,norte,Apartamento
2050,1900.0,2.0,80.0,norte,Apartamento
2051,999.0,2.0,80.0,norte,Casa
2052,1700.0,2.0,80.0,norte,Casa
2053,2400.0,3.0,80.0,norte,Apartamento
2054,1000.0,1.0,80.0,norte,Casa
2055,1250.0,1.0,80.0,norte,Casa
2056,2900.0,2.0,80.0,leste,Casa
